latitude,longitude,pm10,pm25,temp,humid,timestamp
18.804263,98.950252,36.0,33.0,28.0,70.0,2024-01-30 01:00:00
18.804263,98.950252,35.5,32.75,27.75,70.25,2024-01-30 02:00:00
18.804263,98.950252,35.44,32.72,27.61,70.5,2024-01-30 03:00:00
18.804263,98.950252,35.33,32.95,27.28,70.83,2024-01-30 04:00:00
18.804263,98.950252,36.0,33.67,27.11,71.22,2024-01-30 05:00:00
18.804263,98.950252,36.11,34.11,27.0,71.33,2024-01-30 06:00:00
18.804263,98.950252,35.59,33.69,27.03,71.42,2024-01-30 07:00:00
18.804263,98.950252,34.02,32.53,27.13,70.8,2024-01-30 08:00:00
18.804263,98.950252,33.0,31.67,27.33,69.89,2024-01-30 09:00:00
18.804263,98.950252,32.6,31.4,27.6,68.6,2024-01-30 10:00:00
18.804263,98.950252,32.9,31.6,27.9,67.4,2024-01-30 11:00:00
18.804263,98.950252,33.2,31.8,28.2,66.2,2024-01-30 12:00:00
18.804263,98.950252,33.5,32.0,28.5,65.0,2024-01-30 13:00:00
18.804263,98.950252,33.8,32.2,28.8,63.8,2024-01-30 14:00:00
18.804263,98.950252,34.1,32.4,29.1,62.6,2024-01-30 15:00:00
18.804263,98.950252,34.4,32.6,29.4,61.4,2024-01-30 16:00:00
18.804263,98.950252,35.22,33.22,29.67,60.56,2024-01-30 17:00:00
18.804263,98.950252,36.09,33.91,29.81,60.26,2024-01-30 18:00:00
18.804263,98.950252,36.52,34.31,29.74,60.69,2024-01-30 19:00:00
18.804263,98.950252,35.78,33.67,29.39,61.61,2024-01-30 20:00:00
18.804263,98.950252,34.89,32.89,28.89,63.0,2024-01-30 21:00:00
18.804263,98.950252,33.11,31.0,28.5,64.28,2024-01-30 22:00:00
18.804263,98.950252,30.0,28.0,28.33,65.22,2024-01-30 23:00:00
18.804263,98.950252,24.78,23.0,28.33,65.56,2024-01-31 00:00:00
18.804263,98.950252,20.33,18.89,28.11,66.22,2024-01-31 01:00:00
18.804263,98.950252,17.63,16.22,27.74,67.2,2024-01-31 02:00:00
18.804263,98.950252,16.96,15.44,27.19,68.59,2024-01-31 03:00:00
18.804263,98.950252,16.63,15.11,26.74,69.7,2024-01-31 04:00:00
18.804263,98.950252,16.33,15.0,26.33,70.67,2024-01-31 05:00:00
18.804263,98.950252,16.0,15.0,26.0,71.5,2024-01-31 06:00:00
18.804263,98.950252,15.67,15.0,25.67,72.33,2024-01-31 07:00:00
18.804263,98.950252,17.7,16.89,25.37,73.19,2024-01-31 08:00:00
18.804263,98.950252,21.48,20.17,25.2,73.74,2024-01-31 09:00:00
18.804263,98.950252,26.37,24.33,25.26,73.69,2024-01-31 10:00:00
18.804263,98.950252,27.33,25.31,25.61,72.26,2024-01-31 11:00:00
18.804263,98.950252,25.33,23.81,26.22,69.37,2024-01-31 12:00:00
18.804263,98.950252,21.33,20.54,27.06,64.93,2024-01-31 13:00:00
18.804263,98.950252,18.33,17.85,28.0,59.74,2024-01-31 14:00:00
18.804263,98.950252,16.33,15.85,28.89,54.74,2024-01-31 15:00:00
