latitude,longitude,pm10,pm25,temp,humid,timestamp
18.802947,98.949526,63.0,62.0,27.0,61.0,2024-01-30 01:00:00
18.802947,98.949526,63.5,62.25,27.25,60.0,2024-01-30 02:00:00
18.802947,98.949526,64.0,62.61,27.39,59.44,2024-01-30 03:00:00
18.802947,98.949526,65.0,63.28,27.72,58.11,2024-01-30 04:00:00
18.802947,98.949526,66.0,64.11,27.78,57.67,2024-01-30 05:00:00
18.802947,98.949526,66.0,64.11,27.67,57.67,2024-01-30 06:00:00
18.802947,98.949526,64.89,63.22,27.33,58.22,2024-01-30 07:00:00
18.802947,98.949526,62.89,61.39,27.11,58.61,2024-01-30 08:00:00
18.802947,98.949526,62.22,60.44,27.0,59.0,2024-01-30 09:00:00
18.802947,98.949526,64.0,61.72,26.04,59.28,2024-01-30 10:00:00
18.802947,98.949526,67.89,65.22,25.3,59.11,2024-01-30 11:00:00
18.802947,98.949526,71.39,68.89,24.83,57.94,2024-01-30 12:00:00
18.802947,98.949526,71.89,69.67,26.63,56.11,2024-01-30 13:00:00
18.802947,98.949526,69.61,67.61,28.31,54.22,2024-01-30 14:00:00
18.802947,98.949526,66.89,64.89,29.78,52.78,2024-01-30 15:00:00
18.802947,98.949526,66.39,64.28,29.94,52.0,2024-01-30 16:00:00
18.802947,98.949526,67.89,65.67,30.0,51.78,2024-01-30 17:00:00
18.802947,98.949526,70.55,68.11,29.89,52.33,2024-01-30 18:00:00
18.802947,98.949526,71.55,69.11,29.67,53.11,2024-01-30 19:00:00
18.802947,98.949526,70.44,68.0,29.33,53.89,2024-01-30 20:00:00
18.802947,98.949526,66.78,64.56,29.11,54.22,2024-01-30 21:00:00
18.802947,98.949526,61.89,59.89,28.89,54.33,2024-01-30 22:00:00
18.802947,98.949526,55.78,54.11,28.67,54.33,2024-01-30 23:00:00
18.802947,98.949526,48.0,46.67,28.33,54.22,2024-01-31 00:00:00
18.802947,98.949526,40.67,39.55,28.11,54.11,2024-01-31 01:00:00
18.802947,98.949526,35.0,33.92,27.96,53.96,2024-01-31 02:00:00
18.802947,98.949526,32.0,30.7,27.85,53.85,2024-01-31 03:00:00
18.802947,98.949526,30.22,28.48,27.63,53.63,2024-01-31 04:00:00
18.802947,98.949526,29.89,27.63,27.26,53.81,2024-01-31 05:00:00
18.802947,98.949526,30.39,27.8,26.76,54.59,2024-01-31 06:00:00
18.802947,98.949526,31.22,28.74,26.15,56.15,2024-01-31 07:00:00
18.802947,98.949526,33.83,31.61,25.72,57.56,2024-01-31 08:00:00
18.802947,98.949526,38.5,36.5,25.61,58.45,2024-01-31 09:00:00
18.802947,98.949526,45.5,43.5,25.94,58.45,2024-01-31 10:00:00
18.802947,98.949526,48.97,47.17,26.44,57.64,2024-01-31 11:00:00
18.802947,98.949526,48.89,47.33,27.0,56.0,2024-01-31 12:00:00
18.802947,98.949526,45.22,43.83,27.5,53.5,2024-01-31 13:00:00
18.802947,98.949526,41.5,40.0,28.0,50.5,2024-01-31 14:00:00
18.802947,98.949526,37.72,36.22,28.56,47.28,2024-01-31 15:00:00
18.802947,98.949526,34.02,32.8,29.07,44.49,2024-01-31 16:00:00
18.802947,98.949526,30.51,29.87,29.43,42.54,2024-01-31 17:00:00
18.802947,98.949526,27.33,27.11,29.44,41.78,2024-01-31 18:00:00
18.802947,98.949526,24.4,24.4,29.2,41.8,2024-01-31 19:00:00
18.802947,98.949526,21.6,21.6,28.8,42.2,2024-01-31 20:00:00
18.802947,98.949526,19.19,19.15,28.41,42.63,2024-01-31 21:00:00
18.802947,98.949526,17.54,17.39,28.03,43.12,2024-01-31 22:00:00
18.802947,98.949526,17.05,16.68,27.67,43.7,2024-01-31 23:00:00
18.802947,98.949526,17.26,16.74,27.26,44.48,2024-02-01 00:00:00
18.802947,98.949526,17.7,17.07,26.7,45.59,2024-02-01 01:00:00
18.802947,98.949526,17.82,17.29,26.15,46.81,2024-02-01 02:00:00
18.802947,98.949526,17.78,17.22,25.67,48.0,2024-02-01 03:00:00
18.802947,98.949526,17.67,17.22,25.44,48.78,2024-02-01 04:00:00
18.802947,98.949526,17.89,17.33,25.22,49.55,2024-02-01 05:00:00
18.802947,98.949526,18.56,18.0,25.11,50.11,2024-02-01 06:00:00
18.802947,98.949526,19.44,18.67,25.0,50.67,2024-02-01 07:00:00
18.802947,98.949526,21.33,20.33,25.0,50.78,2024-02-01 08:00:00
18.802947,98.949526,24.55,23.22,25.11,50.67,2024-02-01 09:00:00
18.802947,98.949526,30.11,28.45,25.33,50.22,2024-02-01 10:00:00
18.802947,98.949526,35.44,33.67,25.67,49.78,2024-02-01 11:00:00
18.802947,98.949526,38.11,36.44,26.11,48.67,2024-02-01 12:00:00
18.802947,98.949526,36.11,34.78,26.67,46.78,2024-02-01 13:00:00
18.802947,98.949526,31.0,29.89,27.44,43.56,2024-02-01 14:00:00
18.802947,98.949526,25.45,24.45,28.11,40.11,2024-02-01 15:00:00
18.802947,98.949526,21.45,20.45,28.78,36.89,2024-02-01 16:00:00
18.802947,98.949526,19.56,18.67,29.11,35.44,2024-02-01 17:00:00
18.802947,98.949526,19.67,18.89,29.22,36.22,2024-02-01 18:00:00
18.802947,98.949526,21.22,20.55,28.89,39.11,2024-02-01 19:00:00
18.802947,98.949526,23.0,22.28,28.33,42.28,2024-02-01 20:00:00
18.802947,98.949526,23.33,22.67,27.67,44.11,2024-02-01 21:00:00
18.802947,98.949526,21.44,20.83,27.11,44.17,2024-02-01 22:00:00
18.802947,98.949526,18.56,18.11,26.67,43.45,2024-02-01 23:00:00
