latitude,longitude,pm10,pm25,temp,humid,timestamp
19.14353749605964,99.0137888031941,28.0,27.0,28.0,60.0,2024-01-30 01:00:00
19.14353749605964,99.0137888031941,28.25,26.5,27.75,59.75,2024-01-30 02:00:00
19.14353749605964,99.0137888031941,27.94,26.11,27.61,59.72,2024-01-30 03:00:00
19.14353749605964,99.0137888031941,27.83,25.44,27.28,59.72,2024-01-30 04:00:00
19.14353749605964,99.0137888031941,27.67,25.44,27.11,60.11,2024-01-30 05:00:00
19.14353749605964,99.0137888031941,28.56,26.0,27.0,60.56,2024-01-30 06:00:00
19.14353749605964,99.0137888031941,31.89,29.44,27.0,60.89,2024-01-30 07:00:00
19.14353749605964,99.0137888031941,36.89,34.22,27.0,61.0,2024-01-30 08:00:00
19.14353749605964,99.0137888031941,42.33,40.0,27.11,61.0,2024-01-30 09:00:00
19.14353749605964,99.0137888031941,45.89,43.11,27.44,60.67,2024-01-30 10:00:00
19.14353749605964,99.0137888031941,47.0,43.89,28.11,59.56,2024-01-30 11:00:00
19.14353749605964,99.0137888031941,46.78,42.78,28.89,57.33,2024-01-30 12:00:00
19.14353749605964,99.0137888031941,43.11,39.22,29.67,54.33,2024-01-30 13:00:00
19.14353749605964,99.0137888031941,38.67,35.0,30.33,51.22,2024-01-30 14:00:00
19.14353749605964,99.0137888031941,33.0,30.0,31.11,48.33,2024-01-30 15:00:00
19.14353749605964,99.0137888031941,30.0,27.33,31.89,45.89,2024-01-30 16:00:00
19.14353749605964,99.0137888031941,29.44,27.11,32.56,44.22,2024-01-30 17:00:00
19.14353749605964,99.0137888031941,32.33,30.11,32.78,44.11,2024-01-30 18:00:00
19.14353749605964,99.0137888031941,36.0,33.55,32.56,45.33,2024-01-30 19:00:00
19.14353749605964,99.0137888031941,40.33,37.11,32.0,47.22,2024-01-30 20:00:00
19.14353749605964,99.0137888031941,43.66,39.78,31.44,48.55,2024-01-30 21:00:00
19.14353749605964,99.0137888031941,47.55,43.11,31.0,49.67,2024-01-30 22:00:00
19.14353749605964,99.0137888031941,50.0,45.44,30.67,50.56,2024-01-30 23:00:00
19.14353749605964,99.0137888031941,51.33,46.67,30.22,51.78,2024-01-31 00:00:00
19.14353749605964,99.0137888031941,51.22,46.78,29.78,53.0,2024-01-31 01:00:00
19.14353749605964,99.0137888031941,50.33,46.45,29.22,54.22,2024-01-31 02:00:00
19.14353749605964,99.0137888031941,48.56,45.28,28.72,55.28,2024-01-31 03:00:00
19.14353749605964,99.0137888031941,46.0,42.56,28.11,56.0,2024-01-31 04:00:00
