latitude,longitude,pm10,pm25,temp,humid,timestamp
18.794239,98.956888,45.0,37.0,27.0,65.0,2024-01-30 01:00:00
18.794239,98.956888,44.75,37.0,27.0,64.75,2024-01-30 02:00:00
18.794239,98.956888,44.72,37.0,27.11,64.5,2024-01-30 03:00:00
18.794239,98.956888,44.61,37.11,27.33,63.83,2024-01-30 04:00:00
18.794239,98.956888,45.0,37.33,27.67,63.22,2024-01-30 05:00:00
18.794239,98.956888,45.11,37.44,27.67,63.22,2024-01-30 06:00:00
18.794239,98.956888,45.11,37.11,27.33,64.22,2024-01-30 07:00:00
18.794239,98.956888,44.67,36.66,26.67,66.0,2024-01-30 08:00:00
18.794239,98.956888,44.89,36.66,26.22,67.44,2024-01-30 09:00:00
18.794239,98.956888,46.0,37.78,26.11,68.11,2024-01-30 10:00:00
18.794239,98.956888,48.0,39.33,26.44,67.67,2024-01-30 11:00:00
18.794239,98.956888,49.44,40.45,27.0,66.45,2024-01-30 12:00:00
18.794239,98.956888,49.67,40.33,27.67,64.45,2024-01-30 13:00:00
18.794239,98.956888,48.56,39.44,28.22,62.22,2024-01-30 14:00:00
18.794239,98.956888,47.89,38.89,28.67,60.22,2024-01-30 15:00:00
18.794239,98.956888,48.0,39.11,28.89,58.89,2024-01-30 16:00:00
18.794239,98.956888,49.11,40.0,29.0,58.22,2024-01-30 17:00:00
18.794239,98.956888,50.44,41.11,29.0,58.33,2024-01-30 18:00:00
18.794239,98.956888,50.89,41.44,28.89,59.11,2024-01-30 19:00:00
18.794239,98.956888,50.22,41.0,28.67,60.33,2024-01-30 20:00:00
18.794239,98.956888,48.11,39.45,28.33,61.44,2024-01-30 21:00:00
18.794239,98.956888,45.33,37.56,28.11,62.22,2024-01-30 22:00:00
18.794239,98.956888,40.89,34.33,28.0,62.33,2024-01-30 23:00:00
18.794239,98.956888,34.56,29.67,28.0,62.11,2024-01-31 00:00:00
18.794239,98.956888,27.78,24.33,27.89,61.67,2024-01-31 01:00:00
18.794239,98.956888,22.78,20.33,27.67,61.41,2024-01-31 02:00:00
18.794239,98.956888,20.56,18.44,27.33,61.07,2024-01-31 03:00:00
18.794239,98.956888,20.33,18.33,27.11,60.74,2024-01-31 04:00:00
18.794239,98.956888,21.0,19.0,26.89,60.59,2024-01-31 05:00:00
18.794239,98.956888,22.17,20.06,26.61,61.09,2024-01-31 06:00:00
