latitude,longitude,pm10,pm25,temp,humid,timestamp
18.19170811,98.61119994,50.0,40.0,21.0,78.0,2024-01-30 01:00:00
18.19170811,98.61119994,49.0,39.25,20.75,78.0,2024-01-30 02:00:00
18.19170811,98.61119994,48.22,38.61,20.61,77.89,2024-01-30 03:00:00
18.19170811,98.61119994,46.11,37.05,20.17,77.67,2024-01-30 04:00:00
18.19170811,98.61119994,43.89,35.55,19.78,77.44,2024-01-30 05:00:00
18.19170811,98.61119994,42.89,34.89,19.33,77.33,2024-01-30 06:00:00
18.19170811,98.61119994,43.89,35.55,19.11,77.22,2024-01-30 07:00:00
18.19170811,98.61119994,46.78,37.44,19.11,76.89,2024-01-30 08:00:00
18.19170811,98.61119994,48.11,38.44,19.44,76.11,2024-01-30 09:00:00
18.19170811,98.61119994,47.89,38.33,20.11,75.0,2024-01-30 10:00:00
18.19170811,98.61119994,45.67,36.78,21.0,73.45,2024-01-30 11:00:00
18.19170811,98.61119994,43.78,35.44,22.0,71.78,2024-01-30 12:00:00
18.19170811,98.61119994,42.44,34.55,22.89,70.11,2024-01-30 13:00:00
18.19170811,98.61119994,42.78,34.78,23.56,69.0,2024-01-30 14:00:00
18.19170811,98.61119994,44.89,36.11,23.89,68.89,2024-01-30 15:00:00
18.19170811,98.61119994,47.33,37.78,23.89,69.67,2024-01-30 16:00:00
18.19170811,98.61119994,48.11,38.44,23.78,70.78,2024-01-30 17:00:00
18.19170811,98.61119994,45.22,36.78,23.56,71.45,2024-01-30 18:00:00
18.19170811,98.61119994,40.0,33.33,23.33,71.89,2024-01-30 19:00:00
18.19170811,98.61119994,33.67,29.0,22.89,72.44,2024-01-30 20:00:00
18.19170811,98.61119994,27.78,24.45,22.44,73.11,2024-01-30 21:00:00
18.19170811,98.61119994,22.33,20.0,22.0,73.67,2024-01-30 22:00:00
18.19170811,98.61119994,18.67,16.78,21.56,74.33,2024-01-30 23:00:00
18.19170811,98.61119994,17.67,15.78,21.0,75.44,2024-01-31 00:00:00
18.19170811,98.61119994,19.22,17.0,20.44,76.78,2024-01-31 01:00:00
18.19170811,98.61119994,21.0,18.44,20.0,77.56,2024-01-31 02:00:00
18.19170811,98.61119994,22.04,19.48,19.63,77.67,2024-01-31 03:00:00
18.19170811,98.61119994,21.81,19.48,19.19,77.33,2024-01-31 04:00:00
18.19170811,98.61119994,22.04,19.93,18.74,77.11,2024-01-31 05:00:00
18.19170811,98.61119994,24.02,21.52,18.37,76.89,2024-01-31 06:00:00
18.19170811,98.61119994,29.41,25.41,18.15,76.56,2024-01-31 07:00:00
18.19170811,98.61119994,36.5,30.3,18.15,75.89,2024-01-31 08:00:00
18.19170811,98.61119994,41.59,33.78,18.44,75.0,2024-01-31 09:00:00
18.19170811,98.61119994,40.98,33.44,19.11,74.0,2024-01-31 10:00:00
18.19170811,98.61119994,35.96,30.03,20.03,72.42,2024-01-31 11:00:00
18.19170811,98.61119994,29.19,25.11,21.11,69.67,2024-01-31 12:00:00
18.19170811,98.61119994,23.3,20.28,22.28,65.17,2024-01-31 13:00:00
18.19170811,98.61119994,18.0,15.5,23.5,59.5,2024-01-31 14:00:00
18.19170811,98.61119994,13.7,11.45,24.55,54.15,2024-01-31 15:00:00
18.19170811,98.61119994,10.81,8.8,25.2,50.62,2024-01-31 16:00:00
18.19170811,98.61119994,10.04,8.26,25.24,49.79,2024-01-31 17:00:00
18.19170811,98.61119994,10.67,9.11,24.89,50.78,2024-01-31 18:00:00
18.19170811,98.61119994,12.0,10.67,24.33,52.67,2024-01-31 19:00:00
18.19170811,98.61119994,13.33,12.22,23.78,54.56,2024-01-31 20:00:00
18.19170811,98.61119994,14.67,13.78,23.22,56.44,2024-01-31 21:00:00
18.19170811,98.61119994,16.0,15.33,22.67,58.33,2024-01-31 22:00:00
18.19170811,98.61119994,17.33,16.89,22.11,60.22,2024-01-31 23:00:00
18.19170811,98.61119994,17.74,17.27,21.51,62.01,2024-02-01 00:00:00
18.19170811,98.61119994,17.07,16.31,20.91,63.6,2024-02-01 01:00:00
18.19170811,98.61119994,15.63,14.27,20.39,64.9,2024-02-01 02:00:00
18.19170811,98.61119994,14.89,13.11,20.0,66.0,2024-02-01 03:00:00
18.19170811,98.61119994,15.11,13.11,19.67,67.11,2024-02-01 04:00:00
18.19170811,98.61119994,15.78,13.67,19.22,68.33,2024-02-01 05:00:00
18.19170811,98.61119994,17.44,15.11,18.67,69.67,2024-02-01 06:00:00
18.19170811,98.61119994,20.33,17.44,18.0,70.78,2024-02-01 07:00:00
18.19170811,98.61119994,25.22,21.55,17.78,71.33,2024-02-01 08:00:00
18.19170811,98.61119994,27.45,23.22,18.22,70.56,2024-02-01 09:00:00
18.19170811,98.61119994,26.33,22.22,19.55,68.22,2024-02-01 10:00:00
18.19170811,98.61119994,20.56,17.44,21.11,64.67,2024-02-01 11:00:00
18.19170811,98.61119994,16.11,13.89,22.56,60.89,2024-02-01 12:00:00
18.19170811,98.61119994,13.0,11.45,23.67,57.33,2024-02-01 13:00:00
18.19170811,98.61119994,11.89,10.34,24.67,53.78,2024-02-01 14:00:00
18.19170811,98.61119994,10.0,8.56,25.67,49.78,2024-02-01 15:00:00
18.19170811,98.61119994,7.56,6.22,26.45,45.11,2024-02-01 16:00:00
18.19170811,98.61119994,4.89,3.89,26.78,40.67,2024-02-01 17:00:00
